71351914;"Archaeological services.";"/";"/"
71351920;"Oceanography and hydrology services.";"/";"/"
71351921;"Estuarine oceanography services.";"/";"/"
71351922;"Physical oceanography services.";"/";"/"
71351923;"Bathymetric surveys services.";"/";"/"
71351924;"Underwater exploration services.";"/";"/"
71352000;"Subsurface surveying services.";"74272000";"Subsurface surveying services."
71352100;"Seismic services.";"74272100";"Seismic services."
71352110;"Seismographic surveying services.";"74272110";"Seismographic surveying services."
71352120;"Seismic data acquisition services.";"74272111";"Seismic data acquisition services."
71352130;"Seismic data collection services.";"74272112";"Seismic data collection services."
71352140;"Seismic processing services.";"74272113";"Seismic processing services."
71352300;"Magnetometric surveying services.";"74272300";"Magnetometric surveying services."
71353000;"Surface surveying services.";"74273000";"Surface surveying services."
71353100;"Hydrographic surveying services.";"74273100";"Hydrographic surveying services."
71353200;"Dimensional surveying services.";"74273200";"Dimensional surveying services."
71354000;"Map-making services.";"74274000";"Map-making services."
71354100;"Digital mapping services.";"74274100";"Digital mapping services."
71354200;"Aerial mapping services.";"74274200";"Aerial mapping services."
71354300;"Cadastral surveying services.";"74274300";"Cadastral surveying services."
71354400;"Hydrographic services.";"74274400";"Hydrographic services."
71354500;"Marine survey services.";"74274500";"Marine survey services."
71355000;"Surveying services.";"74275000";"Surveying services."
71355100;"Photogrammetry services.";"74275100";"Photogrammetry services."
71355200;"Ordnance surveying.";"74275200";"Ordnance surveying."
71356000;"Technical services.";"74276000";"Technical services."
71356100;"Technical control services.";"74276100";"Technical control services."
71356200;"Technical assistance services.";"74276200";"Technical assistance services."
71356300;"Technical support services.";"74276300";"Technical support services."
71356400;"Technical planning services.";"74276400";"Technical planning services."
71400000;"Urban planning and landscape architectural services.";"74250000";"Urban planning and landscape architectural services."
71410000;"Urban planning services.";"74251000";"Urban planning services."
71420000;"Landscape architectural services.";"74252000";"Landscape architectural services."
71421000;"Landscape gardening services.";"74252100";"Landscape-gardening services."
71500000;"Construction-related services.";"74260000";"Construction-related services."
71510000;"Site-investigation services.";"74261000";"Site-investigation services."
71520000;"Construction supervision services.";"74262000";"Construction supervision services."
71521000;"Construction-site supervision services.";"74262100";"Construction-site supervision services."
71530000;"Construction consultancy services.";"74263000";"Construction consultancy services."
71540000;"Construction management services.";"74264000";"Construction management services."
71541000;"Construction project management services.";"74264100";"Construction project management services."
71550000;"Blacksmith services.";"/";"/"
71600000;"Technical testing, analysis and consultancy services.";"74210000";"Technical consultancy services."
;"#N/A";"74300000";"Testing, inspection, analysis, monitoring and control services."
;"#N/A";"74310000";"Technical testing and analysis services."
71610000;"Composition and purity testing and analysis services.";"74311000";"Composition and purity testing and analysis services."
71620000;"Analysis services.";"74312000";"Analysis services."
71621000;"Technical analysis or consultancy services.";"74312100";"Technical analysis services."
71630000;"Technical inspection and testing services.";"74313000";"Technical inspection and testing services."
71631000;"Technical inspection services.";"74313100";"Technical inspection services."
71631100;"Machinery-inspection services.";"74313110";"Machinery-inspection services."
71631200;"Technical automobile inspection services.";"74313120";"Technical automobile inspection services."
71631300;"Technical building-inspection services.";"74313130";"Technical building-inspection services."
71631400;"Technical inspection services of engineering structures.";"74313140";"Technical inspection services of engineering structures."
71631420;"Maritime safety inspection services.";"74313142";"Maritime safety inspection services."
71631430;"Leak-testing services.";"74313143";"Leak-testing services."
71631440;"Flow-monitoring services.";"74313144";"Flow-monitoring services."
71631450;"Bridge-inspection services.";"74313145";"Bridge-inspection services."
71631460;"Dam-inspection services.";"74313146";"Dam-inspection services."
71631470;"Railway-track inspection services.";"74313147";"Railway-track inspection services."
71631480;"Road inspection services.";"/";"/"
71631490;"Runway inspection services.";"/";"/"
71632000;"Technical testing services.";"74313200";"Technical testing services."
71632100;"Valve-testing services.";"74313210";"Valve-testing services."
71632200;"Non-destructive testing services.";"74313220";"Non-destructive testing services."
71700000;"Monitoring and control services.";"74300000";"Testing, inspection, analysis, monitoring and control services."
;"#N/A";"74320000";"Monitoring and control services."
71730000;"Industrial inspection services.";"74323000";"Quality-control services."
;"#N/A";"74323100";"Quality-assurance services."
71731000;"Industrial quality control services.";"/";"/"
71800000;"Consulting services for water-supply and waste consultancy.";"/";"/"
71900000;"Laboratory services.";"/";"/"
72000000;"IT services: consulting, software development, Internet and support.";"72000000";"Computer and related services."
72100000;"Hardware consultancy services.";"72100000";"Hardware consultancy services."
72110000;"Hardware selection consultancy services.";"72110000";"Hardware selection consultancy services."
72120000;"Hardware disaster-recovery consultancy services.";"72120000";"Hardware disaster-recovery consultancy services."
72130000;"Computer-site planning consultancy services.";"72130000";"Computer-site planning consultancy services."
72140000;"Computer hardware acceptance testing consultancy services.";"72140000";"Computer hardware acceptance testing consultancy services."
72150000;"Computer audit consultancy and hardware consultancy services.";"72150000";"Computer audit consultancy and hardware consultancy services."
72200000;"Software programming and consultancy services.";"72200000";"Software programming and consultancy services."
72210000;"Programming services of packaged software products.";"72210000";"Programming services of packaged software products."
